community	replicate	dilution_factor	wavelength	absorbance
00000011	R1	0.0025	740	0.724
00000011	R1	0.0025	745	0.7152
00000011	R1	0.0025	750	0.7099
00000011	R1	0.0025	755	0.7045
00000011	R1	0.0025	760	0.6959
00000011	R1	0.0025	765	0.6906
00000011	R1	0.0025	770	0.684
00000011	R1	0.0025	775	0.6779
00000011	R1	0.0025	780	0.6716
00000011	R1	0.025	380	2.5626
00000011	R1	0.025	385	2.4761
00000011	R1	0.025	390	2.4038
00000011	R1	0.025	395	2.3317
00000011	R1	0.025	400	2.2688
00000011	R1	0.025	405	2.2098
00000011	R1	0.025	410	2.1491
00000011	R1	0.025	415	2.0798
00000011	R1	0.025	420	2.0034
00000011	R1	0.025	425	1.9321
00000011	R1	0.025	430	1.8509
00000011	R1	0.025	435	1.7702
00000011	R1	0.025	440	1.7003
00000011	R1	0.025	445	1.6334
00000011	R1	0.025	450	1.574
00000011	R1	0.025	455	1.5289
00000011	R1	0.025	460	1.4921
00000011	R1	0.025	465	1.4624
00000011	R1	0.025	470	1.4373
00000011	R1	0.025	475	1.4184
00000011	R1	0.025	480	1.3999
00000011	R1	0.025	485	1.3831
00000011	R1	0.025	490	1.3654
00000011	R1	0.025	495	1.3512
00000011	R1	0.025	500	1.3375
00000011	R1	0.025	505	1.3263
00000011	R1	0.025	510	1.3163
00000011	R1	0.025	515	1.3083
00000011	R1	0.025	520	1.301
00000011	R1	0.025	525	1.2945
00000011	R1	0.025	530	1.2857
00000011	R1	0.025	535	1.2771
00000011	R1	0.025	540	1.2682
00000011	R1	0.025	545	1.2619
00000011	R1	0.025	550	1.2598
00000011	R1	0.025	555	1.2519
00000011	R1	0.025	560	1.2416
00000011	R1	0.025	565	1.2315
00000011	R1	0.025	570	1.2225
00000011	R1	0.025	575	1.214
00000011	R1	0.025	580	1.2072
00000011	R1	0.025	585	1.2004
00000011	R1	0.025	590	1.1957
00000011	R1	0.025	595	1.187
00000011	R1	0.025	600	1.181
00000011	R1	0.025	605	1.1741
00000011	R1	0.025	610	1.1675
00000011	R1	0.025	615	1.1613
00000011	R1	0.025	620	1.1558
00000011	R1	0.025	625	1.1499
00000011	R1	0.025	630	1.1422
00000011	R1	0.025	635	1.1369
00000011	R1	0.025	640	1.1308
00000011	R1	0.025	645	1.1246
00000011	R1	0.025	650	1.1178
00000011	R1	0.025	655	1.1102
00000011	R1	0.025	660	1.1058
00000011	R1	0.025	665	1.0987
00000011	R1	0.025	670	1.0913
00000011	R1	0.025	675	1.0864
00000011	R1	0.025	680	1.0785
00000011	R1	0.025	685	1.0726
00000011	R1	0.025	690	1.0663
00000011	R1	0.025	695	1.0588
00000011	R1	0.025	700	1.0511
00000011	R1	0.025	705	1.0451
00000011	R1	0.025	710	1.0391
00000011	R1	0.025	715	1.0327
00000011	R1	0.025	720	1.0252
00000011	R1	0.025	725	1.0183
00000011	R1	0.025	730	1.0113
00000011	R1	0.025	735	1.0055
00000011	R1	0.025	740	0.9998
00000011	R1	0.025	745	0.9924
00000011	R1	0.025	750	0.9859
00000011	R1	0.025	755	0.9782
00000011	R1	0.025	760	0.972
00000011	R1	0.025	765	0.9642
00000011	R1	0.025	770	0.9574
00000011	R1	0.025	775	0.9512
00000011	R1	0.025	780	0.9447
00000011	R1	0.25	380	2.4519
00000011	R1	0.25	385	2.3582
00000011	R1	0.25	390	2.2795
00000011	R1	0.25	395	2.2027
00000011	R1	0.25	400	2.1397
00000011	R1	0.25	405	2.0819
00000011	R1	0.25	410	2.0055
00000011	R1	0.25	415	1.9155
00000011	R1	0.25	420	1.8206
00000011	R1	0.25	425	1.7368
00000011	R1	0.25	430	1.6491
00000011	R1	0.25	435	1.5631
00000011	R1	0.25	440	1.4902
00000011	R1	0.25	445	1.4177
00000011	R1	0.25	450	1.3514
00000011	R1	0.25	455	1.3022
00000011	R1	0.25	460	1.2625
00000011	R1	0.25	465	1.2285
00000011	R1	0.25	470	1.2015
00000011	R1	0.25	475	1.1802
00000011	R1	0.25	480	1.1601
00000011	R1	0.25	485	1.1414
00000011	R1	0.25	490	1.123
00000011	R1	0.25	495	1.1071
00000011	R1	0.25	500	1.0921
00000011	R1	0.25	505	1.0786
00000011	R1	0.25	510	1.0668
00000011	R1	0.25	515	1.0556
00000011	R1	0.25	520	1.0465
00000011	R1	0.25	525	1.0364
00000011	R1	0.25	530	1.0276
00000011	R1	0.25	535	1.0175
00000011	R1	0.25	540	1.0064
00000011	R1	0.25	545	0.9985
00000011	R1	0.25	550	0.9922
00000011	R1	0.25	555	0.9819
00000011	R1	0.25	560	0.9712
00000011	R1	0.25	565	0.9605
00000011	R1	0.25	570	0.9503
00000011	R1	0.25	575	0.9418
00000011	R1	0.25	580	0.933
00000011	R1	0.25	585	0.9241
00000011	R1	0.25	590	0.9159
00000011	R1	0.25	595	0.9077
00000011	R1	0.25	600	0.8995
00000011	R1	0.25	605	0.8913
00000011	R1	0.25	610	0.8832
00000011	R1	0.25	615	0.8752
00000011	R1	0.25	620	0.8688
00000011	R1	0.25	625	0.8611
00000011	R1	0.25	630	0.8544
00000011	R1	0.25	635	0.8462
00000011	R1	0.25	640	0.8389
00000011	R1	0.25	645	0.8309
00000011	R1	0.25	650	0.8238
00000011	R1	0.25	655	0.8162
00000011	R1	0.25	660	0.8098
00000011	R1	0.25	665	0.8016
00000011	R1	0.25	670	0.7942
00000011	R1	0.25	675	0.7872
00000011	R1	0.25	680	0.7801
00000011	R1	0.25	685	0.7729
00000011	R1	0.25	690	0.7654
00000011	R1	0.25	695	0.7573
00000011	R1	0.25	700	0.7508
00000011	R1	0.25	705	0.7434
00000011	R1	0.25	710	0.7373
00000011	R1	0.25	715	0.7298
00000011	R1	0.25	720	0.722
00000011	R1	0.25	725	0.7146
00000011	R1	0.25	730	0.7079
00000011	R1	0.25	735	0.7021
00000011	R1	0.25	740	0.6946
00000011	R1	0.25	745	0.688
00000011	R1	0.25	750	0.6812
00000011	R1	0.25	755	0.6746
00000011	R1	0.25	760	0.6667
00000011	R1	0.25	765	0.6611
00000011	R1	0.25	770	0.6536
00000011	R1	0.25	775	0.6479
00000011	R1	0.25	780	0.6414
00000100	R1	0.0025	380	2.4897
00000100	R1	0.0025	385	2.414
00000100	R1	0.0025	390	2.3289
00000100	R1	0.0025	395	2.258
00000100	R1	0.0025	400	2.2007
00000100	R1	0.0025	405	2.1421
00000100	R1	0.0025	410	2.0642
00000100	R1	0.0025	415	1.9761
00000100	R1	0.0025	420	1.8853
00000100	R1	0.0025	425	1.8039
00000100	R1	0.0025	430	1.7162
00000100	R1	0.0025	435	1.6308
00000100	R1	0.0025	440	1.5579
00000100	R1	0.0025	445	1.4867
00000100	R1	0.0025	450	1.4251
00000100	R1	0.0025	455	1.3771
00000100	R1	0.0025	460	1.3397
00000100	R1	0.0025	465	1.3066
00000100	R1	0.0025	470	1.2801
00000100	R1	0.0025	475	1.2598
00000100	R1	0.0025	480	1.2406
00000100	R1	0.0025	485	1.2226
00000100	R1	0.0025	490	1.2047
00000100	R1	0.0025	495	1.1897
00000100	R1	0.0025	500	1.1751
00000100	R1	0.0025	505	1.1624
00000100	R1	0.0025	510	1.1513
00000100	R1	0.0025	515	1.1416
00000100	R1	0.0025	520	1.1332
00000100	R1	0.0025	525	1.1233
00000100	R1	0.0025	530	1.1157
00000100	R1	0.0025	535	1.1056
00000100	R1	0.0025	540	1.0952
00000100	R1	0.0025	545	1.0874
00000100	R1	0.0025	550	1.0826
00000100	R1	0.0025	555	1.073
00000100	R1	0.0025	560	1.0627
00000100	R1	0.0025	565	1.0514
00000100	R1	0.0025	570	1.0419
00000100	R1	0.0025	575	1.0327
00000100	R1	0.0025	580	1.0249
00000100	R1	0.0025	585	1.0171
00000100	R1	0.0025	590	1.0077
00000100	R1	0.0025	595	0.9995
00000100	R1	0.0025	600	0.9928
00000100	R1	0.0025	605	0.985
00000100	R1	0.0025	610	0.9766
00000100	R1	0.0025	615	0.9698
00000100	R1	0.0025	620	0.962
00000100	R1	0.0025	625	0.9542
00000100	R1	0.0025	630	0.9472
00000100	R1	0.0025	635	0.9392
00000100	R1	0.0025	640	0.9322
00000100	R1	0.0025	645	0.9263
00000100	R1	0.0025	650	0.9175
00000100	R1	0.0025	655	0.9103
00000100	R1	0.0025	660	0.9035
00000100	R1	0.0025	665	0.8962
00000100	R1	0.0025	670	0.8893
00000100	R1	0.0025	675	0.8819
00000100	R1	0.0025	680	0.8745
00000100	R1	0.0025	685	0.8688
00000100	R1	0.0025	690	0.8609
00000100	R1	0.0025	695	0.8532
00000100	R1	0.0025	700	0.8457
00000100	R1	0.0025	705	0.8376
00000100	R1	0.0025	710	0.8316
00000100	R1	0.0025	715	0.8244
00000100	R1	0.0025	720	0.8179
00000100	R1	0.0025	725	0.811
00000100	R1	0.0025	730	0.8032
00000100	R1	0.0025	735	0.7969
00000100	R1	0.0025	740	0.7904
00000100	R1	0.0025	745	0.7814
00000100	R1	0.0025	750	0.7771
00000100	R1	0.0025	755	0.7702
00000100	R1	0.0025	760	0.7625
00000100	R1	0.0025	765	0.7582
00000100	R1	0.0025	770	0.7497
00000100	R1	0.0025	775	0.7441
00000100	R1	0.0025	780	0.7376
00000100	R1	0.025	380	2.4256
00000100	R1	0.025	385	2.3419
00000100	R1	0.025	390	2.2643
00000100	R1	0.025	395	2.1988
00000100	R1	0.025	400	2.145
00000100	R1	0.025	405	2.0928
00000100	R1	0.025	410	2.0267
00000100	R1	0.025	415	1.9477
00000100	R1	0.025	420	1.8648
00000100	R1	0.025	425	1.7891
00000100	R1	0.025	430	1.7066
00000100	R1	0.025	435	1.6199
00000100	R1	0.025	440	1.5416
00000100	R1	0.025	445	1.46
00000100	R1	0.025	450	1.3878
00000100	R1	0.025	455	1.3327
00000100	R1	0.025	460	1.2902
00000100	R1	0.025	465	1.255
00000100	R1	0.025	470	1.2281
00000100	R1	0.025	475	1.2074
00000100	R1	0.025	480	1.1881
00000100	R1	0.025	485	1.1698
00000100	R1	0.025	490	1.1521
00000100	R1	0.025	495	1.1375
00000100	R1	0.025	500	1.1229
00000100	R1	0.025	505	1.1094
00000100	R1	0.025	510	1.0981
00000100	R1	0.025	515	1.0877
00000100	R1	0.025	520	1.078
00000100	R1	0.025	525	1.0685
00000100	R1	0.025	530	1.0582
00000100	R1	0.025	535	1.0489
00000100	R1	0.025	540	1.0375
00000100	R1	0.025	545	1.0288
00000100	R1	0.025	550	1.0231
00000100	R1	0.025	555	1.0136
00000100	R1	0.025	560	1.002
00000100	R1	0.025	565	0.9906
00000100	R1	0.025	570	0.9807
00000100	R1	0.025	575	0.9713
00000100	R1	0.025	580	0.9633
00000100	R1	0.025	585	0.9541
00000100	R1	0.025	590	0.946
00000100	R1	0.025	595	0.9367
00000100	R1	0.025	600	0.9289
00000100	R1	0.025	605	0.9203
00000100	R1	0.025	610	0.9116
00000100	R1	0.025	615	0.904
00000100	R1	0.025	620	0.8968
00000100	R1	0.025	625	0.8889
00000100	R1	0.025	630	0.8818
00000100	R1	0.025	635	0.8737
00000100	R1	0.025	640	0.8671
00000100	R1	0.025	645	0.8596
00000100	R1	0.025	650	0.8523
00000100	R1	0.025	655	0.8444
00000100	R1	0.025	660	0.838
00000100	R1	0.025	665	0.8302
00000100	R1	0.025	670	0.8236
00000100	R1	0.025	675	0.8161
00000100	R1	0.025	680	0.8091
00000100	R1	0.025	685	0.802
00000100	R1	0.025	690	0.7948
00000100	R1	0.025	695	0.7871
00000100	R1	0.025	700	0.7796
00000100	R1	0.025	705	0.7732
00000100	R1	0.025	710	0.7664
00000100	R1	0.025	715	0.76
00000100	R1	0.025	720	0.753
00000100	R1	0.025	725	0.7463
00000100	R1	0.025	730	0.7389
00000100	R1	0.025	735	0.7324
00000100	R1	0.025	740	0.7273
00000100	R1	0.025	745	0.7192
00000100	R1	0.025	750	0.7131
00000100	R1	0.025	755	0.7057
00000100	R1	0.025	760	0.7002
00000100	R1	0.025	765	0.6932
00000100	R1	0.025	770	0.6873
00000100	R1	0.025	775	0.68
00000100	R1	0.025	780	0.6735
00000100	R1	0.25	380	2.263
00000100	R1	0.25	385	2.1836
00000100	R1	0.25	390	2.118
00000100	R1	0.25	395	2.0664
00000100	R1	0.25	400	2.0216
00000100	R1	0.25	405	1.9741
00000100	R1	0.25	410	1.8996
00000100	R1	0.25	415	1.8087
00000100	R1	0.25	420	1.7148
00000100	R1	0.25	425	1.632
00000100	R1	0.25	430	1.5434
00000100	R1	0.25	435	1.4576
00000100	R1	0.25	440	1.38
00000100	R1	0.25	445	1.3012
00000100	R1	0.25	450	1.2296
00000100	R1	0.25	455	1.1755
00000100	R1	0.25	460	1.1335
00000100	R1	0.25	465	1.0988
00000100	R1	0.25	470	1.0723
00000100	R1	0.25	475	1.0517
00000100	R1	0.25	480	1.033
00000100	R1	0.25	485	1.0147
00000100	R1	0.25	490	0.9972
00000100	R1	0.25	495	0.982
00000100	R1	0.25	500	0.9667
00000100	R1	0.25	505	0.9544
00000100	R1	0.25	510	0.9431
00000100	R1	0.25	515	0.933
00000100	R1	0.25	520	0.9244
00000100	R1	0.25	525	0.9144
00000100	R1	0.25	530	0.9061
00000100	R1	0.25	535	0.897
00000100	R1	0.25	540	0.8863
00000100	R1	0.25	545	0.8786
00000100	R1	0.25	550	0.8724
00000100	R1	0.25	555	0.8634
00000100	R1	0.25	560	0.8537
00000100	R1	0.25	565	0.8437
00000100	R1	0.25	570	0.834
00000100	R1	0.25	575	0.8262
00000100	R1	0.25	580	0.8183
00000100	R1	0.25	585	0.81
00000100	R1	0.25	590	0.8022
00000100	R1	0.25	595	0.7947
00000100	R1	0.25	600	0.787
00000100	R1	0.25	605	0.7792
00000100	R1	0.25	610	0.7719
00000100	R1	0.25	615	0.7653
00000100	R1	0.25	620	0.7587
00000100	R1	0.25	625	0.7514
00000100	R1	0.25	630	0.7453
00000100	R1	0.25	635	0.7379
00000100	R1	0.25	640	0.7313
00000100	R1	0.25	645	0.7245
00000100	R1	0.25	650	0.7182
00000100	R1	0.25	655	0.7112
00000100	R1	0.25	660	0.7052
00000100	R1	0.25	665	0.6986
00000100	R1	0.25	670	0.6916
00000100	R1	0.25	675	0.6863
00000100	R1	0.25	680	0.6802
00000100	R1	0.25	685	0.6724
00000100	R1	0.25	690	0.6673
00000100	R1	0.25	695	0.6603
00000100	R1	0.25	700	0.6536
00000100	R1	0.25	705	0.6466
00000100	R1	0.25	710	0.6412
00000100	R1	0.25	715	0.6349
00000100	R1	0.25	720	0.6289
00000100	R1	0.25	725	0.6222
00000100	R1	0.25	730	0.6166
00000100	R1	0.25	735	0.6119
00000100	R1	0.25	740	0.6048
00000100	R1	0.25	745	0.5985
00000100	R1	0.25	750	0.5944
00000100	R1	0.25	755	0.5882
00000100	R1	0.25	760	0.5828
00000100	R1	0.25	765	0.5772
00000100	R1	0.25	770	0.5711
00000100	R1	0.25	775	0.565
00000100	R1	0.25	780	0.5603
00000101	R1	0.0025	380	2.5562
00000101	R1	0.0025	385	2.4936
00000101	R1	0.0025	390	2.4306
00000101	R1	0.0025	395	2.3639
00000101	R1	0.0025	400	2.3096
00000101	R1	0.0025	405	2.2671
00000101	R1	0.0025	410	2.2198
00000101	R1	0.0025	415	2.1666
00000101	R1	0.0025	420	2.1006
00000101	R1	0.0025	425	2.0367
00000101	R1	0.0025	430	1.9631
00000101	R1	0.0025	435	1.8832
00000101	R1	0.0025	440	1.8181
00000101	R1	0.0025	445	1.7544
00000101	R1	0.0025	450	1.6984
00000101	R1	0.0025	455	1.6548
00000101	R1	0.0025	460	1.6208
00000101	R1	0.0025	465	1.5907
00000101	R1	0.0025	470	1.5666
00000101	R1	0.0025	475	1.5471
00000101	R1	0.0025	480	1.5283
00000101	R1	0.0025	485	1.5115
00000101	R1	0.0025	490	1.4939
00000101	R1	0.0025	495	1.4794
00000101	R1	0.0025	500	1.4659
00000101	R1	0.0025	505	1.454
00000101	R1	0.0025	510	1.444
00000101	R1	0.0025	515	1.435
00000101	R1	0.0025	520	1.4275
00000101	R1	0.0025	525	1.4185
00000101	R1	0.0025	530	1.4113
00000101	R1	0.0025	535	1.4011
00000101	R1	0.0025	540	1.3914
00000101	R1	0.0025	545	1.3854
00000101	R1	0.0025	550	1.3813
00000101	R1	0.0025	555	1.3739
00000101	R1	0.0025	560	1.3629
00000101	R1	0.0025	565	1.3519
00000101	R1	0.0025	570	1.3433
00000101	R1	0.0025	575	1.3339
00000101	R1	0.0025	580	1.3261
00000101	R1	0.0025	585	1.3192
00000101	R1	0.0025	590	1.3108
00000101	R1	0.0025	595	1.3027
00000101	R1	0.0025	600	1.2956
00000101	R1	0.0025	605	1.2883
00000101	R1	0.0025	610	1.2805
00000101	R1	0.0025	615	1.2737
00000101	R1	0.0025	620	1.267
00000101	R1	0.0025	625	1.2594
00000101	R1	0.0025	630	1.2522
00000101	R1	0.0025	635	1.2448
00000101	R1	0.0025	640	1.2381
00000101	R1	0.0025	645	1.2314
00000101	R1	0.0025	650	1.2229
00000101	R1	0.0025	655	1.2157
00000101	R1	0.0025	660	1.2092
00000101	R1	0.0025	665	1.2019
00000101	R1	0.0025	670	1.1943
00000101	R1	0.0025	675	1.1878
00000101	R1	0.0025	680	1.1794
00000101	R1	0.0025	685	1.1738
00000101	R1	0.0025	690	1.1656
00000101	R1	0.0025	695	1.1558
00000101	R1	0.0025	700	1.1501
00000101	R1	0.0025	705	1.1425
00000101	R1	0.0025	710	1.1356
00000101	R1	0.0025	715	1.1278
00000101	R1	0.0025	720	1.1199
00000101	R1	0.0025	725	1.1121
00000101	R1	0.0025	730	1.1052
00000101	R1	0.0025	735	1.0989
00000101	R1	0.0025	740	1.0916
00000101	R1	0.0025	745	1.0831
00000101	R1	0.0025	750	1.0763
00000101	R1	0.0025	755	1.0698
00000101	R1	0.0025	760	1.0624
00000101	R1	0.0025	765	1.055
00000101	R1	0.0025	770	1.0488
00000101	R1	0.0025	775	1.0403
00000101	R1	0.0025	780	1.034
00000101	R1	0.025	380	2.6721
00000101	R1	0.025	385	2.5821
00000101	R1	0.025	390	2.5308
00000101	R1	0.025	395	2.4629
00000101	R1	0.025	400	2.4102
00000101	R1	0.025	405	2.3633
00000101	R1	0.025	410	2.311
00000101	R1	0.025	415	2.2596
00000101	R1	0.025	420	2.1952
00000101	R1	0.025	425	2.128
00000101	R1	0.025	430	2.0534
00000101	R1	0.025	435	1.9726
00000101	R1	0.025	440	1.9043
00000101	R1	0.025	445	1.8364
00000101	R1	0.025	450	1.7768
00000101	R1	0.025	455	1.73
00000101	R1	0.025	460	1.6933
00000101	R1	0.025	465	1.6612
00000101	R1	0.025	470	1.6362
00000101	R1	0.025	475	1.6158
00000101	R1	0.025	480	1.5964
00000101	R1	0.025	485	1.5786
00000101	R1	0.025	490	1.5609
00000101	R1	0.025	495	1.5458
00000101	R1	0.025	500	1.5325
00000101	R1	0.025	505	1.5194
00000101	R1	0.025	510	1.5106
00000101	R1	0.025	515	1.5018
00000101	R1	0.025	520	1.4937
00000101	R1	0.025	525	1.4866
00000101	R1	0.025	530	1.4776
00000101	R1	0.025	535	1.4687
00000101	R1	0.025	540	1.4592
00000101	R1	0.025	545	1.4531
00000101	R1	0.025	550	1.4514
00000101	R1	0.025	555	1.4421
00000101	R1	0.025	560	1.4313
00000101	R1	0.025	565	1.4192
00000101	R1	0.025	570	1.4095
00000101	R1	0.025	575	1.4004
00000101	R1	0.025	580	1.3931
00000101	R1	0.025	585	1.3857
00000101	R1	0.025	590	1.3777
00000101	R1	0.025	595	1.3714
00000101	R1	0.025	600	1.3635
00000101	R1	0.025	605	1.3562
00000101	R1	0.025	610	1.3479
00000101	R1	0.025	615	1.3425
00000101	R1	0.025	620	1.3348
00000101	R1	0.025	625	1.3284
00000101	R1	0.025	630	1.3205
00000101	R1	0.025	635	1.3122
00000101	R1	0.025	640	1.307
00000101	R1	0.025	645	1.2998
00000101	R1	0.025	650	1.2926
00000101	R1	0.025	655	1.2839
00000101	R1	0.025	660	1.2773
00000101	R1	0.025	665	1.2692
00000101	R1	0.025	670	1.263
00000101	R1	0.025	675	1.2546
00000101	R1	0.025	680	1.2471
00000101	R1	0.025	685	1.2405
00000101	R1	0.025	690	1.2337
00000101	R1	0.025	695	1.225
00000101	R1	0.025	700	1.2166
00000101	R1	0.025	705	1.2098
00000101	R1	0.025	710	1.202
00000101	R1	0.025	715	1.1954
00000101	R1	0.025	720	1.1884
00000101	R1	0.025	725	1.1809
00000101	R1	0.025	730	1.173
00000101	R1	0.025	735	1.1651
00000101	R1	0.025	740	1.1585
00000101	R1	0.025	745	1.1518
00000101	R1	0.025	750	1.1438
00000101	R1	0.025	755	1.1367
00000101	R1	0.025	760	1.1289
00000101	R1	0.025	765	1.1212
00000101	R1	0.025	770	1.1131
00000101	R1	0.025	775	1.1085
00000101	R1	0.025	780	1.0976
00000101	R1	0.25	380	2.5511
00000101	R1	0.25	385	2.4834
00000101	R1	0.25	390	2.4271
00000101	R1	0.25	395	2.3718
00000101	R1	0.25	400	2.326
00000101	R1	0.25	405	2.2834
00000101	R1	0.25	410	2.2357
00000101	R1	0.25	415	2.1706
00000101	R1	0.25	420	2.0974
00000101	R1	0.25	425	2.0245
00000101	R1	0.25	430	1.9429
00000101	R1	0.25	435	1.8582
00000101	R1	0.25	440	1.7832
00000101	R1	0.25	445	1.7088
00000101	R1	0.25	450	1.6422
00000101	R1	0.25	455	1.5906
00000101	R1	0.25	460	1.5499
00000101	R1	0.25	465	1.5143
00000101	R1	0.25	470	1.4858
00000101	R1	0.25	475	1.4651
00000101	R1	0.25	480	1.4447
00000101	R1	0.25	485	1.426
00000101	R1	0.25	490	1.4076
00000101	R1	0.25	495	1.3918
00000101	R1	0.25	500	1.3775
00000101	R1	0.25	505	1.3642
00000101	R1	0.25	510	1.3528
00000101	R1	0.25	515	1.3433
00000101	R1	0.25	520	1.3347
00000101	R1	0.25	525	1.3246
00000101	R1	0.25	530	1.3163
00000101	R1	0.25	535	1.306
00000101	R1	0.25	540	1.2948
00000101	R1	0.25	545	1.2873
00000101	R1	0.25	550	1.2833
00000101	R1	0.25	555	1.273
00000101	R1	0.25	560	1.2617
00000101	R1	0.25	565	1.2507
00000101	R1	0.25	570	1.2396
00000101	R1	0.25	575	1.2305
00000101	R1	0.25	580	1.2228
00000101	R1	0.25	585	1.2129
00000101	R1	0.25	590	1.2047
00000101	R1	0.25	595	1.1962
00000101	R1	0.25	600	1.1875
00000101	R1	0.25	605	1.1796
00000101	R1	0.25	610	1.1707
00000101	R1	0.25	615	1.1627
00000101	R1	0.25	620	1.1554
00000101	R1	0.25	625	1.1473
00000101	R1	0.25	630	1.14
00000101	R1	0.25	635	1.1314
00000101	R1	0.25	640	1.124
00000101	R1	0.25	645	1.1144
00000101	R1	0.25	650	1.1069
00000101	R1	0.25	655	1.0983
00000101	R1	0.25	660	1.0914
00000101	R1	0.25	665	1.082
00000101	R1	0.25	670	1.0731
00000101	R1	0.25	675	1.0651
00000101	R1	0.25	680	1.0574
00000101	R1	0.25	685	1.0493
00000101	R1	0.25	690	1.0391
00000101	R1	0.25	695	1.03
00000101	R1	0.25	700	1.0212
00000101	R1	0.25	705	1.0128
00000101	R1	0.25	710	1.0056
00000101	R1	0.25	715	0.9966
00000101	R1	0.25	720	0.9876
00000101	R1	0.25	725	0.9777
00000101	R1	0.25	730	0.9693
00000101	R1	0.25	735	0.9619
00000101	R1	0.25	740	0.9522
00000101	R1	0.25	745	0.9432
00000101	R1	0.25	750	0.9349
00000101	R1	0.25	755	0.9262
00000101	R1	0.25	760	0.9182
00000101	R1	0.25	765	0.91
00000101	R1	0.25	770	0.9019
00000101	R1	0.25	775	0.8927
00000101	R1	0.25	780	0.886
00000110	R1	0.0025	380	2.5704
00000110	R1	0.0025	385	2.4806
00000110	R1	0.0025	390	2.3903
00000110	R1	0.0025	395	2.3116
00000110	R1	0.0025	400	2.2473
00000110	R1	0.0025	405	2.1903
00000110	R1	0.0025	410	2.1185
00000110	R1	0.0025	415	2.0381
00000110	R1	0.0025	420	1.9519
00000110	R1	0.0025	425	1.8741
00000110	R1	0.0025	430	1.7918
00000110	R1	0.0025	435	1.7079
00000110	R1	0.0025	440	1.6337
00000110	R1	0.0025	445	1.5595
00000110	R1	0.0025	450	1.493
00000110	R1	0.0025	455	1.4425
00000110	R1	0.0025	460	1.4029
00000110	R1	0.0025	465	1.3697
00000110	R1	0.0025	470	1.3427
00000110	R1	0.0025	475	1.3229
00000110	R1	0.0025	480	1.3044
00000110	R1	0.0025	485	1.286
00000110	R1	0.0025	490	1.2694
00000110	R1	0.0025	495	1.2543
00000110	R1	0.0025	500	1.2403
00000110	R1	0.0025	505	1.2274
00000110	R1	0.0025	510	1.2163
00000110	R1	0.0025	515	1.2067
00000110	R1	0.0025	520	1.1977
00000110	R1	0.0025	525	1.1888
00000110	R1	0.0025	530	1.1796
00000110	R1	0.0025	535	1.1699
00000110	R1	0.0025	540	1.1592
00000110	R1	0.0025	545	1.1511
00000110	R1	0.0025	550	1.146
00000110	R1	0.0025	555	1.1374
00000110	R1	0.0025	560	1.1268
00000110	R1	0.0025	565	1.1148
00000110	R1	0.0025	570	1.1058
00000110	R1	0.0025	575	1.0967
00000110	R1	0.0025	580	1.0876
00000110	R1	0.0025	585	1.0802
00000110	R1	0.0025	590	1.0708
00000110	R1	0.0025	595	1.0626
00000110	R1	0.0025	600	1.0547
00000110	R1	0.0025	605	1.0471
00000110	R1	0.0025	610	1.0382
00000110	R1	0.0025	615	1.0301
00000110	R1	0.0025	620	1.0233
00000110	R1	0.0025	625	1.0146
00000110	R1	0.0025	630	1.0071
00000110	R1	0.0025	635	1.0002
00000110	R1	0.0025	640	0.9928
00000110	R1	0.0025	645	0.9848
00000110	R1	0.0025	650	0.9766
00000110	R1	0.0025	655	0.968
00000110	R1	0.0025	660	0.9612
00000110	R1	0.0025	665	0.9541
00000110	R1	0.0025	670	0.947
00000110	R1	0.0025	675	0.9388
00000110	R1	0.0025	680	0.9312
00000110	R1	0.0025	685	0.9242
00000110	R1	0.0025	690	0.9159
00000110	R1	0.0025	695	0.9073
00000110	R1	0.0025	700	0.9002
00000110	R1	0.0025	705	0.893
00000110	R1	0.0025	710	0.8858
00000110	R1	0.0025	715	0.8785
00000110	R1	0.0025	720	0.8711
00000110	R1	0.0025	725	0.8634
00000110	R1	0.0025	730	0.8559
00000110	R1	0.0025	735	0.8487
00000110	R1	0.0025	740	0.8415
00000110	R1	0.0025	745	0.833
00000110	R1	0.0025	750	0.8274
00000110	R1	0.0025	755	0.8197
00000110	R1	0.0025	760	0.8125
00000110	R1	0.0025	765	0.807
00000110	R1	0.0025	770	0.7999
00000110	R1	0.0025	775	0.7924
00000110	R1	0.0025	780	0.7862
00000110	R1	0.025	380	2.6352
00000110	R1	0.025	385	2.5565
00000110	R1	0.025	390	2.4904
00000110	R1	0.025	395	2.4239
00000110	R1	0.025	400	2.3702
00000110	R1	0.025	405	2.3181
00000110	R1	0.025	410	2.2579
00000110	R1	0.025	415	2.1862
00000110	R1	0.025	420	2.1052
00000110	R1	0.025	425	2.0298
00000110	R1	0.025	430	1.9452
00000110	R1	0.025	435	1.8517
00000110	R1	0.025	440	1.761
00000110	R1	0.025	445	1.6634
00000110	R1	0.025	450	1.5755
00000110	R1	0.025	455	1.5059
00000110	R1	0.025	460	1.4535
00000110	R1	0.025	465	1.4109
00000110	R1	0.025	470	1.3794
00000110	R1	0.025	475	1.3555
00000110	R1	0.025	480	1.3348
00000110	R1	0.025	485	1.3155
00000110	R1	0.025	490	1.2965
00000110	R1	0.025	495	1.2806
00000110	R1	0.025	500	1.2657
00000110	R1	0.025	505	1.2513
00000110	R1	0.025	510	1.2395
00000110	R1	0.025	515	1.2288
